stationid,lat,lon
11286036,32.4199981689453,104.519996643066
11286369,-7.13000011444092,23.7299995422363
11286702,44.5699996948242,6.5
11287035,34.5800018310547,-117.379997253418
11287368,61.9000015258789,12.8500003814697
11287701,43.4799995422363,91.629997253418
11288034,40.1199989318848,70.629997253418
11288367,31.8500003814697,-103.089996337891
11288700,-6.82999992370605,107.480003356934
11289033,-7.86999988555908,112.519996643066
11289366,40.1699981689453,44.2900009155273
11289699,-4.07999992370605,37.7200012207031
11290032,31.9500007629395,-102.220001220703
11290365,-20.5,-43.8600006103516
11290698,-22.4099998474121,-42.9700012207031
11291031,42.2299995422363,43.9799995422363
11291364,37.2999992370605,-81.1999969482422
11291697,47.5,10.75
11292030,47.1100006103516,13.0699996948242
11292363,-18.7199993133545,-47.5
11292696,-22.1200008392334,-46.6800003051758
11293029,36.2200012207031,140.100006103516
11293362,43.4799995422363,78.4000015258789
11293695,47.5,-122.099998474121
11294028,34.8400001525879,0.150000005960464
11294361,40.1500015258789,44.0299987792969
11294694,47.4799995422363,8.39999961853027
11295027,43.6800003051758,-114.360000610352
11295360,30.1700000762939,-102.419998168945
11295693,-21.7000007629395,-45.25
11296026,36.3400001525879,138.440002441406
11296359,61.2000007629395,8.22999954223633
11296692,55.9700012207031,124.879997253418
11297025,40.5499992370605,34.9700012207031
11297358,39.2000007629395,45.4000015258789
11297691,33.2799987792969,-111.099998474121
11298024,-20.8899993896484,-47.5800018310547
11298357,43.7799987792969,41.9000015258789
11298690,52.1500015258789,93.9199981689453
11299689,39.3800010681152,111.150001525879
11300022,35.5,138.770004272461
11300355,34.7400016784668,8.05000019073486
11300688,48.3499984741211,15.3699998855591
11301021,-19.9699993133545,-44.2000007629395
11301354,-23.6599998474121,-47.2200012207031
11301687,49.2999992370605,19.9500007629395
11302020,51.1800003051758,8.47999954223633
11302353,56.8300018310547,124.870002746582
11302686,31.7800006866455,-103.199996948242
11303019,36.0900001525879,138.050003051758
11303352,62.5499992370605,14.0299997329712
11303685,35.9099998474121,-82.2900009155273
11304018,47.8199996948242,88.129997253418
11304351,-22.4300003051758,-45.4500007629395
11304684,32.3400001525879,36.5
11305017,1.37000000476837,29.0699996948242
11305350,-22.0200004577637,-47.8899993896484
11305683,-25.4699993133545,-50.6300010681152
11306016,3.72000002861023,-75.4700012207031
11306349,13.7200002670288,-88.9300003051758
11306682,-21.9699993133545,27.7999992370605
11307015,35.560001373291,45.4500007629395
11307348,-5.69999980926514,-78.7799987792969
11307681,35.6100006103516,1.80999994277954
11308347,28.8799991607666,64.4000015258789
11308680,45.2099990844727,-117.860000610352
11309013,63.0499992370605,137.949996948242
11309346,38.4300003051758,38.0800018310547
11309679,35.0699996948242,-118.150001525879
11310012,41.1300010681152,-100.680000305176
11310345,40.6300010681152,87.6999969482422
11310678,43.2299995422363,76.9300003051758
11311011,40.6199989318848,20.7600002288818
11311344,-32.9199981689453,-68.8300018310547
11311677,-22.2800006866455,-42.5299987792969
11312010,54.3300018310547,89.2799987792969
11312343,47.3800010681152,13.4499998092651
11312676,41.9300003051758,117.75
11313009,27.6700000762939,106.919998168945
11313342,13.2700004577637,76.4800033569336
11313675,41.7000007629395,15.9499998092651
11314008,10.4799995422363,-66.8199996948242
11314341,37.6800003051758,128.75
11314674,-8.89000034332275,-36.4900016784668
11315007,13.5500001907349,-86.1600036621094
11315340,49.2000007629395,77.370002746582
11315673,-20.4599990844727,-45.4300003051758
11316006,64.1699981689453,148.029998779297
11316339,-41.1500015258789,-71.1699981689453
11316672,-25.2099990844727,-50.9799995422363
11317005,45.5200004577637,116.970001220703
11317338,13.1599998474121,78.4000015258789
11317671,67.6100006103516,33.7200012207031
11318004,-21.4599990844727,-43.5499992370605
11318337,-26.1800003051758,-50.3899993896484
11318670,22.9300003051758,97.7600021362305
11319003,-26.25,-49.3800010681152
11319336,38.75,112.699996948242
11320002,-13.7299995422363,37.5499992370605
11320335,44.4300003051758,-106.370002746582
11320668,44.0499992370605,5.48000001907349
11321001,50.5499992370605,13.9300003051758
11321334,51.2799987792969,91.6699981689453
11321667,-28.3999996185303,21.2700004577637
11322000,-18.1700000762939,-47.9500007629395
11322333,-25.8700008392334,-50.3800010681152
11322666,38.3899993896484,112.709999084473
11322999,36.7700004577637,-80.8199996948242
11323332,34.939998626709,-100.889999389648
11323665,-18.5799999237061,-46.5200004577637
11323998,-6.13000011444092,24.5
11324331,50.7299995422363,86.1500015258789
11324664,-7.57999992370605,15
11324997,-3.34999990463257,37.3300018310547
11325330,34.1300010681152,-116.309997558594
11325663,-26.2299995422363,-51.0900001525879
11325996,43.9799995422363,75.0800018310547
11326329,55.7999992370605,115.430000305176
11326662,61.1699981689453,13.0200004577637
11326995,-21.3099994659424,-46.7099990844727
11327328,39.8199996948242,46.75
11327661,34.4700012207031,-118.199996948242
11327994,47.4099998474121,12.039999961853
11328327,21.2999992370605,99.620002746582
11328660,2.20000004768372,-75.629997253418
11328993,12.7299995422363,77.8300018310547
11329326,45.5299987792969,-117.870002746582
11329659,46.9799995422363,89.5199966430664
11329992,32.939998626709,-5.67000007629395
11330325,45.2799987792969,-118
11330658,13.1000003814697,-86.3499984741211
11330991,35.75,-118.419998168945
11331324,-14.0699996948242,-42.4700012207031
11331657,-22.5499992370605,45.4000015258789
11331990,18.8799991607666,-96.9300003051758
11332323,32.1699981689453,-110.879997253418
11332656,46.0099983215332,-102.650001525879
11332989,40.6300010681152,15.8000001907349
11333322,-39.4700012207031,175.679992675781
11333655,13.3400001525879,77.0999984741211
11333988,13.1300001144409,78.1399993896484
11334321,61,9.30000019073486
11334654,39.9500007629395,44.5499992370605
11334987,43.6199989318848,-116.199996948242
11335320,38.5699996948242,68.3300018310547
11335653,43.4900016784668,-116.389999389648
11335986,-23.5499992370605,-51.4599990844727
11336319,-16.1499996185303,35.2200012207031
11336652,43.5499992370605,68.9000015258789
11336985,36.2099990844727,-115.980003356934
11337318,31.2000007629395,-101.440002441406
11337651,27.0799999237061,88.4700012207031
11337984,50.2799987792969,-107.680000305176
11338317,29.6200008392334,51.6500015258789
11338650,16.3700008392334,120.660003662109
11338983,-22.9500007629395,-46.5400009155273
11339316,-29.1700000762939,-51.1800003051758
11339649,36.9799995422363,-82.5299987792969
11339982,58.4199981689453,-130.020004272461
11340315,40.3199996948242,36.560001373291
11340648,68.4800033569336,-149.479995727539
11340981,32.1300010681152,-101.790000915527
11341314,35.4799995422363,8.13000011444092
11341647,31.6800003051758,38.6699981689453
11341980,-12.4200000762939,-41.7700004577637
11342313,26.2600002288818,107.519996643066
11342979,49.3800010681152,75.5199966430664
11343312,53.5699996948242,115.569999694824
11343645,9.52000045776367,49.0800018310547
11343978,50.6300010681152,113.580001831055
11344311,47.3300018310547,-106.930000305176
11344644,37.4700012207031,69.6699981689453
11344977,47.8499984741211,72.0800018310547
11345310,53.5800018310547,113.769996643066
11345643,35.7000007629395,-83.5
11345976,63.0299987792969,-145.5
11346309,-16.8199996948242,-49.2400016784668
11346642,-24.3999996185303,-50.8300018310547
11346975,51.3499984741211,110.5
11347308,-19.7800006866455,-47.9700012207031
11347641,61.3699989318848,-139.029998779297
11347974,31.7199993133545,35.2000007629395
11348307,48.9199981689453,106.069999694824
11348640,31.7199993133545,35.2000007629395
11348973,41.7799987792969,-122.470001220703
11349306,41.7299995422363,45.3300018310547
11349639,39.9500007629395,32.6800003051758
11349972,51.2000007629395,113.720001220703
11350305,-22.8899993896484,-48.439998626709
11350638,5.59999990463257,14.0699996948242
11350971,-6.73999977111816,23.9500007629395
11351304,59.6300010681152,8.27000045776367
11351637,33.3499984741211,-110.449996948242
11351970,35.5,-82.9899978637695
11352303,50.2200012207031,8.44999980926514
11352636,42.4799995422363,70.3000030517578
11352969,54.3800010681152,97.7799987792969
11353302,63.8300018310547,145.619995117188
11353635,32.6199989318848,-116.470001220703
11353968,48.4500007629395,8.42000007629395
11354301,50.3699989318848,106.449996948242
11354634,37.8199996948242,-100.319999694824
11354967,46.4300003051758,-105.870002746582
11355300,33.7999992370605,2.86999988555908
11355633,-19.7700004577637,-44.0900001525879
11355966,-26.8799991607666,-52.4000015258789
11356299,43.5999984741211,118.069999694824
11356632,32.7200012207031,38.7299995422363
11356965,-21.2299995422363,15.8800001144409
11357298,62.3300018310547,13.0699996948242
11357631,41.7400016784668,-122.629997253418
11357964,32.189998626709,-111.089996337891
11358297,34.0299987792969,-117.040000915527
11358630,-8.61999988555908,-37.1599998474121
11358963,-7.05000019073486,107.75
11359296,-7.21999979019165,107.900001525879
11359629,60.4199981689453,8.52000045776367
11359962,63.1500015258789,146.970001220703
11360295,42.810001373291,73.8499984741211
11360628,33.189998626709,-101.379997253418
11360961,31.6000003814697,-102.900001525879
11361294,-9.27999973297119,14.9200000762939
11361627,35.5299987792969,-82.8399963378906
11361960,-42.9700012207031,-71.1500015258789
11362293,-33.3699989318848,-70.5199966430664
11362626,44.0200004577637,89.5699996948242
11362959,23.2999992370605,105.949996948242
11363292,-5.90999984741211,29.1800003051758
11363625,41.8300018310547,43.3800010681152
11363958,62.0999984741211,12.3000001907349
11364291,41.3800010681152,33.7700004577637
11364624,-26.1100006103516,-49.810001373291
11364957,4.96000003814697,9.9399995803833
11365290,13.9300003051758,-89.8399963378906
11365623,41.5699996948242,14.6499996185303
11365956,48.2799987792969,-115.48999786377
11366289,-20.0499992370605,-63.5699996948242
11366622,-23.2800006866455,-46.75
11366955,39.8199996948242,21.3500003814697
11367288,5.67000007629395,116.370002746582
11367621,-15.460000038147,36.9900016784668
11367954,-6.05000019073486,-77.1500015258789
11368287,6.21000003814697,124.699996948242
11368620,31.9099998474121,-111.879997253418
11368953,43.6100006103516,-116.389999389648
11369286,48.5499992370605,-109.769996643066
11369619,42.8699989318848,-100.550003051758
11369952,-19.8600006103516,-44.6100006103516
11370285,-23.4899997711182,-46.3499984741211
11370618,-2.52999997138977,14.7700004577637
11370951,36.2700004577637,63.7200012207031
11371284,-40.6300010681152,-72.3199996948242
11371617,42.8400001525879,93.5100021362305
11371950,42.5800018310547,43.4500007629395
11372283,46.7999992370605,-102.800003051758
11372616,42.5800018310547,-100
11372949,43.3499984741211,19.3500003814697
11373282,34.6599998474121,-118.779998779297
11373615,46.7299995422363,-117
11373948,37.4199981689453,112.529998779297
11374281,45.0299987792969,-102.019996643066
11374614,29.4500007629395,-104.190002441406
11374947,37.6699981689453,112.720001220703
11375280,-4.8600001335144,29.6299991607666
11375613,47.4300003051758,-114.169998168945
11375946,40.2000007629395,-100.580001831055
11376279,37.6800003051758,-81.2099990844727
11376612,51.2999992370605,-116.980003356934
11376945,-32.8300018310547,-70.620002746582
11377278,37.0200004577637,111.900001525879
11377611,39.7799987792969,30.5699996948242
11377944,10.3699998855591,-12.0799999237061
11378277,32.8800010681152,-6.92000007629395
11378610,31.3999996185303,-102.349998474121
11378943,-27.6299991607666,-52.2700004577637
11379276,-29.2199993133545,-51.3499984741211
11379609,54.1500015258789,-115.779998779297
11379942,-2.76999998092651,101.370002746582
11380275,62.7200012207031,150.020004272461
11380608,-33.3499984741211,20.0499992370605
11380941,43.7000007629395,-116.360000610352
11381274,40.9300003051758,-100.160003662109
11381607,-23.7099990844727,-47.4300003051758
11381940,-24.9599990844727,-53.4599990844727
11382273,32.8699989318848,-6.57999992370605
11382606,41.1199989318848,-1.41999995708466
11382939,39.8199996948242,-100.529998779297
11383272,45.9300003051758,-102.169998168945
11383605,31.5499992370605,64.370002746582
11383938,48.2999992370605,74.9700012207031
11384271,36.9000015258789,-81.3499984741211
11384604,39.4500007629395,-79.5699996948242
11384937,-40.0800018310547,-71.129997253418
11385270,-19.6200008392334,-43.2299995422363
11385603,7.76999998092651,-72.2300033569336
11385936,-36.2299995422363,149.080001831055
11386269,46.5,13.5799999237061
11386602,37.75,39.3300018310547
11386935,46.75,-117.120002746582
11387268,63.0999984741211,141.919998168945
11387601,-7.40000009536743,20.8199996948242
11387934,24.0200004577637,97.8300018310547
11388267,41.4300003051758,-99.6500015258789
11388600,13.960000038147,108.019996643066
11388933,-3.73000001907349,-40.9900016784668
11389266,-21.0900001525879,-45.5699996948242
11389599,-23.3999996185303,-46.3199996948242
11389932,-23.6499996185303,-46.8499984741211
11390265,34.6300010681152,-118.080001831055
11390598,34.0499992370605,-116.580001831055
11390931,33.3699989318848,35.5800018310547
11391264,-33.4799995422363,-70.5299987792969
11391597,-25.7999992370605,-64.9700012207031
11391930,-23.5300006866455,-47.1399993896484
11392263,47.5099983215332,-116
11392596,-16.3600006103516,-49.5
11392929,-23.5200004577637,-46.8400001525879
11393262,-23.5499992370605,-46.9300003051758
11393595,50.2700004577637,-111.180000305176
11393928,28.3700008392334,36.6300010681152
11394261,46.2700004577637,-106.680000305176
11394594,-19.7399997711182,-45.25
11394927,32.4099998474121,-110.959999084473
11395260,39.2900009155273,-121
11395593,37.0999984741211,-81.3399963378906
11395926,-21.9699993133545,-46.7999992370605
11396259,35.9199981689453,-82.0699996948242
11396592,-23.1000003814697,-48.9300003051758
11396925,45.560001373291,119.930000305176
11397258,37.7799987792969,-81.120002746582
11397591,-17.7399997711182,-46.1699981689453
11397924,53.1300010681152,94.4700012207031
11398257,-23.6700000762939,-46.4599990844727
11398590,37.2900009155273,-100.339996337891
11398923,34.1699981689453,3.5
11399256,2.77999997138977,27.6299991607666
11399589,36.0499992370605,138.119995117188
11399922,47.8699989318848,25.2199993133545
11400255,35.9799995422363,-114.830001831055
11400588,-19.4699993133545,-44.25
11400921,-23.1900005340576,-46.8800010681152
11401254,-26.2299995422363,-52.6699981689453
11401587,41.1199989318848,20.7999992370605
11401920,18.3500003814697,-99.5299987792969
11402253,53.0999984741211,105.529998779297
11402586,-14.5299997329712,-40.3699989318848
11402919,42.3499984741211,127.550003051758
11403252,40.8199996948242,114.879997253418
11403585,8.01000022888184,124.290000915527
11403918,42.1199989318848,44.4799995422363
11404251,-23.4599990844727,-46.5299987792969
11404584,52.5499992370605,103.050003051758
11404917,43.5400009155273,-116.559997558594
11405250,33.8699989318848,109.910003662109
11405583,51.6800003051758,102.169998168945
11405916,13.6199998855591,25.3500003814697
11406249,-16.6499996185303,-49.4900016784668
11406582,48.0699996948242,114.5
11406915,-15.6099996566772,-42.5400009155273
11407248,-23.6599998474121,-46.5400009155273
11407581,40.5299987792969,48.9300003051758
11407914,40.9300003051758,73
11408247,55.9199981689453,117.529998779297
11408580,-32.25,24.5300006866455
11408913,34.1500015258789,112.099998474121
11409246,29.5799999237061,34.7799987792969
11409579,15.8500003814697,74.5
11409912,37.9000015258789,-78.9000015258789
11410245,-31.5300006866455,28.6700000762939
11410578,-23.0100002288818,-46.8400001525879
11410911,-23.3199996948242,-46.5900001525879
11411244,-27.0100002288818,-51.1500015258789
11411910,42.0200004577637,-4.53000020980835
11412243,35.6199989318848,-118.470001220703
11412576,42.9099998474121,-115.879997253418
11412909,38,-79.8000030517578
11413242,47.6199989318848,-117.650001525879
11413575,40.6300010681152,48.6300010681152
11413908,4.92000007629395,29.4699993133545
11414241,35.6699981689453,-117.830001831055
11414574,39.0200004577637,-99.879997253418
11414907,47.1300010681152,-104.800003051758
11415240,-34.5800018310547,-68.4000015258789
11415906,42.5999984741211,23.0400009155273
11416239,39.8499984741211,33.5200004577637
11416572,-16.6299991607666,-49.2200012207031
11416905,42.060001373291,126.919998168945
11417238,48.6199989318848,110.599998474121
11417571,-20.7199993133545,-46.6100006103516
11417904,49.6699981689453,12.6700000762939
11418237,50.3699989318848,83.5299987792969
11418570,63.2700004577637,143.149993896484
11418903,31.6100006103516,-2.22000002861023
11419236,-19.9899997711182,-43.8499984741211
11419569,39.1100006103516,-120.959999084473
11419902,31.1200008392334,-102.23999786377
11420235,32.0699996948242,108.040000915527
11420568,48.6300010681152,-109.209999084473
11420901,30.8600006103516,-100.599998474121
11421234,-23.5200004577637,-46.189998626709
11421567,-23.8299999237061,-46.810001373291
11421900,43.5299987792969,75.25
11422233,40.7299995422363,31.6100006103516
11422566,32.7200012207031,-110.639999389648
11422899,26.5799999237061,107.980003356934
11423232,51.3499984741211,112.480003356934
11423565,-6.84999990463257,37.6699981689453
11423898,39.5999984741211,-79.4000015258789
11424231,32.2599983215332,-101.449996948242
11424564,-24.1100006103516,-49.3300018310547
11424897,23.1299991607666,106.419998168945
11425230,-29.8099994659424,30.6299991607666
11425563,37.9199981689453,41.9700012207031
11425896,43.6300010681152,-116.629997253418
11426229,48.7700004577637,121.919998168945
11426562,-29.6499996185303,30.3999996185303
11426895,35.9099998474121,-100.379997253418
11427228,42.1699981689453,127.5
11427561,54.0499992370605,115.019996643066
11427894,-20.7000007629395,-46.3300018310547
11428227,49.7299995422363,16.0300006866455
11428560,48.6699981689453,9.86999988555908
11428893,65,130.679992675781
11429226,36.4799995422363,-81.8000030517578
11429559,38.9500007629395,45.6300010681152
11429892,49.7299995422363,117.269996643066
11430225,40.7900009155273,-99.7799987792969
11430558,-21.2600002288818,-48.5
11430891,-23.3600006103516,-46.8800010681152
11431224,62.0400009155273,-142.679992675781
11431557,39.1399993896484,-121.069999694824
11431890,30.0200004577637,-100.209999084473
11432223,12.6599998474121,77.2099990844727
11432556,-7,107.639999389648
11432889,50.2799987792969,113.279998779297
11433222,62.5499992370605,12.3199996948242
11433555,50.4500007629395,121.699996948242
11433888,40.8699989318848,45.1500015258789
11434221,51.0200004577637,107.830001831055
11434554,50.5200004577637,104.830001831055
11434887,-16.2099990844727,-44.4300003051758
11435220,-19.8099994659424,-43.1699981689453
11435553,27.4699993133545,119.480003356934
11435886,14.2299995422363,76.4000015258789
11436219,-7.36999988555908,109.900001525879
11436552,39.810001373291,-121.580001831055
11436885,39.4000015258789,-79.379997253418
11437218,35.6100006103516,-82.3199996948242
11437551,47.4700012207031,-117.589996337891
11437884,48.25,9.02000045776367
11438217,48.2700004577637,24.3700008392334
11438550,43.7299995422363,-116.629997253418
11438883,-15.8500003814697,-48.9700012207031
11439216,-23.3099994659424,-51.3699989318848
11439549,45.9300003051758,4.38000011444092
11439882,56.6699981689453,124.660003662109
11440215,62.7000007629395,-143.979995727539
11440548,-23.4200000762939,-51.4199981689453
11440881,49.3699989318848,-123.199996948242
11441214,30.3199996948242,-5.86999988555908
11441547,36.6199989318848,-100.519996643066
11441880,35.8899993896484,2.75
11442213,43.8300018310547,17.0200004577637
11442546,32.439998626709,-100.540000915527
11442879,26.5,107.580001831055
11443212,13.8699998855591,-88.629997253418
11443545,40.3199996948242,9.35000038146973
11443878,42.8499984741211,74.0999984741211
11444211,36.6599998474121,-80.9199981689453
11444544,13.9799995422363,-89.5699996948242
11444877,47.5999984741211,-115.370002746582
11445210,37.9199981689453,-80.6500015258789
11445543,-6.05000019073486,-76.9700012207031
11445876,43.8899993896484,-116.519996643066
11446209,-19.8899993896484,-43.810001373291
11446542,53.2999992370605,-113.580001831055
11446875,19.2700004577637,-103.580001831055
11447208,22.8799991607666,92.7300033569336
11447541,51.7299995422363,102.529998779297
11447874,17.4699993133545,47.1199989318848
11448207,47.6500015258789,-118.150001525879
11448540,-11.3000001907349,-41.8600006103516
11448873,31.6700000762939,35.9700012207031
11449206,47.6300010681152,-117.529998779297
11449539,-44.0499992370605,-70.4300003051758
11449872,42.5200004577637,127.800003051758
11450205,28.6000003814697,81.620002746582
11450538,37.5900001525879,36.9300003051758
11450871,20.0799999237061,103.370002746582
11451204,35.1399993896484,-118.01000213623
11451537,40.4900016784668,-3.86999988555908
11451870,-3.55999994277954,-41.0900001525879
11452203,62.2000007629395,-133.369995117188
11452536,40,-79.0999984741211
11452869,37.060001373291,-81.75
11453202,42.9300003051758,22.9300003051758
11453535,50.0200004577637,-110.720001220703
11453868,35.2000007629395,-83.8199996948242
11454201,36.2999992370605,2.23000001907349
11454534,-17.7999992370605,-50.9300003051758
11454867,17.6900005340576,74
11455200,4.88000011444092,100.830001831055
11455533,51.6500015258789,117.569999694824
11455866,34.7299995422363,-118.220001220703
11456199,13.4799995422363,-86.5899963378906
11456532,41.4000015258789,128.169998168945
11457198,35.2099990844727,-100.25
11457531,32.7200012207031,-100.919998168945
11457864,32.0800018310547,-111.309997558594
11458197,47.3400001525879,13.210000038147
11458530,-20.1399993896484,-44.8800010681152
11458863,-20.3799991607666,-43.4199981689453
11459196,33.5999984741211,56.9199981689453
11459529,40.189998626709,140.850006103516
11459862,61.9000015258789,7.86999988555908
11460195,56.9199981689453,118.370002746582
11460528,38.689998626709,-4.1100001335144
11461194,-19.6200008392334,-44.0400009155273
11461527,49.5699996948242,121.400001525879
11461860,30.3500003814697,50.8199996948242
11462193,45.0299987792969,7.73000001907349
11462526,45.6800003051758,26.0200004577637
11462859,-22.7299995422363,-48.5699996948242
11463192,40.5499992370605,-123.180000305176
11463525,34.8600006103516,-118.160003662109
11463858,35.8699989318848,-82.5400009155273
11464191,39.9300003051758,-78.9599990844727
11464524,53.0699996948242,117.480003356934
11464857,64.1999969482422,142
11465190,49.0699996948242,20.25
11465523,30.0499992370605,-102.209999084473
11465856,51.5,95.6699981689453
11466189,63.2999992370605,158.479995727539
11466522,46.8499984741211,14.1999998092651
11466855,-21.6000003814697,-46.8899993896484
11467188,-24.0100002288818,-48.3499984741211
11467521,60.1699981689453,-132.75
11467854,50.7799987792969,121.550003051758
11468187,31.0100002288818,103.629997253418
11468520,47.7200012207031,10.3299999237061
11468853,49.5499992370605,114.400001525879
11469186,42.2999992370605,-74.5999984741211
11469519,39.2000007629395,46.4300003051758
11469852,53.9500007629395,98.8199996948242
11470185,47.5400009155273,-116.120002746582
11470518,40.4500007629395,-99.3300018310547
11470851,60.7200012207031,-135.070007324219
11471184,-33.2700004577637,-66.3499984741211
11471517,54.75,-110.050003051758
11471850,5.07999992370605,116.449996948242
11472183,33.4599990844727,36.2299995422363
11472516,34.9000015258789,-117.879997253418
11472849,37.8699989318848,-80.4000015258789
11473182,-31.5499992370605,-68.620002746582
11473515,35.4199981689453,45.1300010681152
11473848,37.0800018310547,37.3699989318848
11474181,39.810001373291,-99.8499984741211
11474514,32.3699989318848,62.1800003051758
11474847,-24.3199996948242,-50.6199989318848
11475180,49.4700012207031,-120.519996643066
11475513,32.8199996948242,105.699996948242
11476179,33.9099998474121,133.529998779297
11476512,8.5,47.3699989318848
11476845,-23.0799999237061,30.2800006866455
11477178,48.2200012207031,-106.620002746582
11477511,40.7999992370605,70.629997253418
11477844,48.2700004577637,77.3199996948242
11478177,37.7400016784668,-81.2300033569336
11478510,-17.1100006103516,-43.8199996948242
11478843,51.5800018310547,118.470001220703
11479176,41.2200012207031,-122.269996643066
11479509,37.3300018310547,-119.650001525879
11479842,35.6199989318848,-117.669998168945
11480175,-13.0200004577637,-42.7000007629395
11480508,-8.47999954223633,-76.379997253418
11480841,50.1800003051758,139.020004272461
11481174,37.8300018310547,66.0699996948242
11481507,-17.8799991607666,-51.7099990844727
11481840,9.36999988555908,-83.6999969482422
11482173,40.3199996948242,-78.8300018310547
11482506,50.5,6.09999990463257
11482839,-15.9499998092651,-44.8600006103516
11483172,56.2299995422363,-120.730003356934
11483505,18.9799995422363,73.2799987792969
11483838,36.2099990844727,138.479995727539
11484171,35.5099983215332,-82.4000015258789
11484504,44.6300010681152,-121.129997253418
11484837,51.5200004577637,-109.169998168945
11485170,50.8800010681152,118.580001831055
11485503,37.1699981689453,128.979995727539
11485836,-19.6900005340576,-43.9199981689453
11486169,3.97000002861023,13.1999998092651
11486502,-6.96999979019165,107.550003051758
11486835,2.29999995231628,31.5799999237061
11487168,40.0400009155273,-79.0100021362305
11487501,-24.25,-51.6800003051758
11487834,6.90000009536743,-73.4199981689453
11488167,25.1299991607666,10.1300001144409
11488500,41.7999992370605,-6.73000001907349
11488833,33.9300003051758,-116.970001220703
11489166,-19.2199993133545,-45
11489499,-29.1700000762939,-51.5200004577637
11489832,53.8800010681152,-122.680000305176
11490165,35.310001373291,138.639999389648
11490498,42.2000007629395,22.3299999237061
11490831,-34.4799995422363,150.399993896484
11491164,55.2999992370605,-123.129997253418
11491497,60.1199989318848,-128.820007324219
11491830,45.4300003051758,23.3600006103516
11492163,41.9799995422363,43.5499992370605
11492829,13.5500001907349,78.5100021362305
11493162,10.5500001907349,34.2799987792969
11493495,34.8800010681152,-117.099998474121
11493828,-17.2199993133545,-46.8699989318848
11494161,-28.2600002288818,-52.4099998474121
11494494,49.4799995422363,105.930000305176
11494827,40.3800010681152,-3.77999997138977
11495160,12.0500001907349,24.8799991607666
11495493,54.4500007629395,116.519996643066
11495826,63.4000015258789,151.320007324219
11496159,43.9599990844727,-116.809997558594
11496492,38.4599990844727,-99.9100036621094
11496825,46.7799987792969,13.6999998092651
11497158,-21.9699993133545,28.4300003051758
11497491,41.5800018310547,-6.51999998092651
11497824,43.5999984741211,76.3199996948242
11498157,52.0200004577637,113.330001831055
11498490,48.3499984741211,-107.870002746582
11498823,47.2999992370605,-121.230003356934
11499156,35.4500007629395,2.91000008583069
11499489,-22.2800006866455,-48.1199989318848
11499822,-23.9799995422363,-48.8800010681152
11500155,50.3800010681152,116.519996643066
11500488,29.7800006866455,40.0999984741211
11500821,-22.2099990844727,-49.6599998474121
11501154,52.1300010681152,-119.279998779297
11501487,47.6800003051758,11.5699996948242
11501820,28.8199996948242,62.75
11502153,42.9500007629395,72.75
11502486,64,158.919998168945
11502819,35.1699981689453,8.82999992370605
11503152,43.7900009155273,-116.940002441406
11503485,43.9799995422363,-117.25
11503818,38.2200012207031,-80.5500030517578
11504151,47.2000007629395,14.75
11504484,30.3299999237061,78.0299987792969
11504817,40.9799995422363,47.8699989318848
11505150,58.6199989318848,125.370002746582
11505483,53.1300010681152,133.970001220703
11505816,43.6199989318848,-116.940002441406
11506149,12.5299997329712,76.9000015258789
11506482,37.6100006103516,-99.3000030517578
11506815,35.2299995422363,62.2799987792969
11507148,41.1800003051758,20.6800003051758
11507481,25.6700000762939,-100.459999084473
11507814,-10.9200000762939,-75.25
11508147,40.2799987792969,-7.5
11508480,50.0699996948242,118.139999389648
11508813,35.189998626709,-82.7399978637695
11509146,-22.25,131.779998779297
11509479,-27.1200008392334,-52.6199989318848
11509812,34.9000015258789,111.730003356934
11510145,32.7299995422363,130.270004272461
11510478,50.5,114.819999694824
11510811,49.2700004577637,120.730003356934
11511144,47.8800010681152,10.6199998855591
11511477,51.1199989318848,114.550003051758
11511810,39.3800010681152,-99.8300018310547
11512143,48.5,-107.529998779297
11512476,36.2999992370605,-99.7699966430664
11512809,40.5800018310547,72.5500030517578
11513142,-7.30000019073486,27.4099998474121
11513475,47.5400009155273,-116.23999786377
11513808,37.4300003051758,-81.5800018310547
11514141,-27.5799999237061,151.929992675781
11514474,-23.1800003051758,-50.6500015258789
11514807,49.2200012207031,119.720001220703
11515140,14.6999998092651,76.8000030517578
11515473,55.7200012207031,109.069999694824
11515806,65.25,135.899993896484
11516139,32.3300018310547,105.680000305176
11516472,47.310001373291,-116.559997558594
11516805,46.0299987792969,-117.25
11517138,-22.7000007629395,-46.7599983215332
11517471,53.6300010681152,-113.620002746582
11517804,5.26999998092651,17.6299991607666
11518137,41.3499984741211,21.5599994659424
11518470,-33.6199989318848,-70.5800018310547
11518803,42.0200004577637,43.4500007629395
11519136,40.0999984741211,-79.4000015258789
11519469,44.0499992370605,-101.599998474121
11519802,47.9700012207031,-117.430000305176
11520135,47.2299995422363,-71.2200012207031
11520468,50.5,120.069999694824
11520801,36.2099990844727,-115.199996948242
11521134,15.1700000762939,-87.120002746582
11521467,32.1599998474121,13.0500001907349
11521800,4.63000011444092,102.669998168945
11522133,34.6500015258789,72.0299987792969
11522466,43.0499992370605,44.6500015258789
11522799,61.8800010681152,147.350006103516
11523132,40.5400009155273,-3.63000011444092
11523465,55.1800003051758,-118.879997253418
11523798,53.3199996948242,-110.069999694824
11524131,40.4500007629395,21.2800006866455
